   314    0.35080E+04    0.11505E+02    0.31842E-01    0.11675E+03
   315    0.34752E+04    0.11688E+02    0.31976E-01    0.11654E+03
   316    0.34424E+04    0.11872E+02    0.32110E-01    0.11630E+03
   317    0.34098E+04    0.12055E+02    0.32243E-01    0.11601E+03
   318    0.33772E+04    0.12239E+02    0.32375E-01    0.11569E+03
   319    0.33448E+04    0.12423E+02    0.32507E-01    0.11534E+03
   320    0.33125E+04    0.12607E+02    0.32638E-01    0.11495E+03
   321    0.32803E+04    0.12791E+02    0.32768E-01    0.11452E+03
   322    0.32482E+04    0.12974E+02    0.32897E-01    0.11406E+03
   323    0.32163E+04    0.13157E+02    0.33026E-01    0.11355E+03
   324    0.31846E+04    0.13341E+02    0.33154E-01    0.11301E+03
   325    0.31531E+04    0.13522E+02    0.33281E-01    0.11244E+03
   326    0.31216E+04    0.13704E+02    0.33408E-01    0.11182E+03
   327    0.30904E+04    0.13885E+02    0.33534E-01    0.11117E+03
   328    0.30594E+04    0.14065E+02    0.33659E-01    0.11049E+03
   329    0.30286E+04    0.14245E+02    0.33784E-01    0.10977E+03
   330    0.29980E+04    0.14423E+02    0.33908E-01    0.10901E+03
   331    0.29676E+04    0.14600E+02    0.34032E-01    0.10822E+03
   332    0.29375E+04    0.14778E+02    0.34155E-01    0.10740E+03
   333    0.29075E+04    0.14954E+02    0.34277E-01    0.10655E+03
   334    0.28779E+04    0.15129E+02    0.34399E-01    0.10566E+03
   335    0.28484E+04    0.15302E+02    0.34520E-01    0.10473E+03
   336    0.28192E+04    0.15474E+02    0.34640E-01    0.10377E+03
   337    0.27903E+04    0.15646E+02    0.34760E-01    0.10277E+03
   338    0.27616E+04    0.15815E+02    0.34880E-01    0.10175E+03
   339    0.27333E+04    0.15984E+02    0.34999E-01    0.10069E+03
   340    0.27052E+04    0.16151E+02    0.35118E-01    0.99607E+02
   341    0.26774E+04    0.16316E+02    0.35236E-01    0.98482E+02
   342    0.26499E+04    0.16480E+02    0.35353E-01    0.97327E+02
   343    0.26227E+04    0.16642E+02    0.35471E-01    0.96144E+02
   344    0.25959E+04    0.16802E+02    0.35588E-01    0.94931E+02
   345    0.25693E+04    0.16960E+02    0.35704E-01    0.93690E+02
   346    0.25431E+04    0.17117E+02    0.35820E-01    0.92426E+02
   347    0.25171E+04    0.17272E+02    0.35936E-01    0.91126E+02
   348    0.24916E+04    0.17424E+02    0.36052E-01    0.89797E+02
   349    0.24663E+04    0.17574E+02    0.36167E-01    0.88439E+02
   350    0.24414E+04    0.17722E+02    0.36282E-01    0.87059E+02
   351    0.24170E+04    0.17868E+02    0.36396E-01    0.85649E+02
   352    0.23928E+04    0.18011E+02    0.36511E-01    0.84211E+02
   353    0.23690E+04    0.18152E+02    0.36625E-01    0.82758E+02
   354    0.23455E+04    0.18291E+02    0.36739E-01    0.81269E+02
   355    0.23225E+04    0.18427E+02    0.36853E-01    0.79758E+02
   356    0.22998E+04    0.18561E+02    0.36967E-01    0.78233E+02
   357    0.22775E+04    0.18692E+02    0.37081E-01    0.76678E+02
   358    0.22556E+04    0.18820E+02    0.37194E-01    0.75110E+02
   359    0.22340E+04    0.18945E+02    0.37308E-01    0.73512E+02
   360    0.22129E+04    0.19068E+02    0.37421E-01    0.71896E+02
   361    0.21921E+04    0.19188E+02    0.37535E-01    0.70257E+02
   362    0.21718E+04    0.19305E+02    0.37648E-01    0.68599E+02
   363    0.21519E+04    0.19420E+02    0.37761E-01    0.66924E+02
   364    0.21323E+04    0.19531E+02    0.37875E-01    0.65228E+02
   365    0.21132E+04    0.19639E+02    0.37989E-01    0.63517E+02
   366    0.20945E+04    0.19744E+02    0.38102E-01    0.61788E+02
   367    0.20762E+04    0.19845E+02    0.38216E-01    0.60043E+02
   368    0.20583E+04    0.19944E+02    0.38330E-01    0.58283E+02
   369    0.20409E+04    0.20040E+02    0.38444E-01    0.56507E+02
   370    0.20239E+04    0.20132E+02    0.38558E-01    0.54720E+02
   371    0.20072E+04    0.20220E+02    0.38673E-01    0.52918E+02
   372    0.19910E+04    0.20306E+02    0.38788E-01    0.51105E+02
   373    0.19752E+04    0.20387E+02    0.38902E-01    0.49278E+02
   374    0.19599E+04    0.20466E+02    0.39018E-01    0.47442E+02
   375    0.19450E+04    0.20541E+02    0.39133E-01    0.45596E+02
   376    0.19305E+04    0.20614E+02    0.39249E-01    0.43739E+02
   377    0.19165E+04    0.20682E+02    0.39365E-01    0.41876E+02
   378    0.19029E+04    0.20746E+02    0.39481E-01    0.40003E+02
   379    0.18897E+04    0.20807E+02    0.39598E-01    0.38125E+02
   380    0.18770E+04    0.20865E+02    0.39715E-01    0.36238E+02
   381    0.18647E+04    0.20917E+02    0.39833E-01    0.34347E+02
   382    0.18527E+04    0.20967E+02    0.39951E-01    0.32452E+02
   383    0.18413E+04    0.21013E+02    0.40069E-01    0.30552E+02
   384    0.18304E+04    0.21055E+02    0.40188E-01    0.28650E+02
   385    0.18197E+04    0.21094E+02    0.40308E-01    0.26744E+02
   386    0.18096E+04    0.21129E+02    0.40427E-01    0.24837E+02
   387    0.17999E+04    0.21159E+02    0.40548E-01    0.22930E+02
   388    0.17905E+04    0.21186E+02    0.40668E-01    0.21022E+02
   389    0.17817E+04    0.21207E+02    0.40790E-01    0.19115E+02
   390    0.17732E+04    0.21227E+02    0.40912E-01    0.17211E+02
   391    0.17652E+04    0.21243E+02    0.41034E-01    0.15308E+02
   392    0.17576E+04    0.21256E+02    0.41157E-01    0.13409E+02
   393    0.17505E+04    0.21263E+02    0.41281E-01    0.11513E+02
   394    0.17438E+04    0.21268E+02    0.41405E-01    0.96226E+01
   395    0.17374E+04    0.21268E+02    0.41530E-01    0.77364E+01
   396    0.17315E+04    0.21264E+02    0.41656E-01    0.58577E+01
